"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"CAN","CCI","AMPLITUD","LTRENDIDX","M","2017-12",101.4938,
"CAN","CCI","AMPLITUD","LTRENDIDX","M","2018-01",101.3216,
"CAN","CCI","AMPLITUD","LTRENDIDX","M","2018-02",101.0672,
"CAN","CCI","AMPLITUD","LTRENDIDX","M","2018-03",101.0287,
"CAN","CCI","AMPLITUD","LTRENDIDX","M","2018-04",101.0883,
"CAN","CCI","AMPLITUD","LTRENDIDX","M","2018-05",101.134,
"CAN","CCI","AMPLITUD","LTRENDIDX","M","2018-06",101.0863,
"CAN","CCI","AMPLITUD","LTRENDIDX","M","2018-07",101.0563,
"CAN","CCI","AMPLITUD","LTRENDIDX","M","2018-08",101.0566,
"CAN","CCI","AMPLITUD","LTRENDIDX","M","2018-09",101.0233,
"CAN","CCI","AMPLITUD","LTRENDIDX","M","2018-10",100.9413,
"CAN","CCI","AMPLITUD","LTRENDIDX","M","2018-11",100.6815,
"CAN","CCI","AMPLITUD","LTRENDIDX","M","2018-12",100.4118,
"CAN","CCI","AMPLITUD","LTRENDIDX","M","2019-01",100.442,
"CAN","CCI","AMPLITUD","LTRENDIDX","M","2019-02",100.6245,
"CAN","CCI","AMPLITUD","LTRENDIDX","M","2019-03",100.8407,
"CAN","CCI","AMPLITUD","LTRENDIDX","M","2019-04",100.9676,
"CAN","CCI","AMPLITUD","LTRENDIDX","M","2019-05",101.1542,
"CAN","CCI","AMPLITUD","LTRENDIDX","M","2019-06",101.2332,
"CAN","CCI","AMPLITUD","LTRENDIDX","M","2019-07",101.1841,
"CAN","CCI","AMPLITUD","LTRENDIDX","M","2019-08",100.968,
"CAN","CCI","AMPLITUD","LTRENDIDX","M","2019-09",100.7098,
"CAN","CCI","AMPLITUD","LTRENDIDX","M","2019-10",100.5541,
"CAN","CCI","AMPLITUD","LTRENDIDX","M","2019-11",100.5402,
"CAN","CCI","AMPLITUD","LTRENDIDX","M","2019-12",100.585,
"CAN","CCI","AMPLITUD","LTRENDIDX","M","2020-01",100.7163,
"CAN","CCI","AMPLITUD","LTRENDIDX","M","2020-02",100.2611,
"CAN","CCI","AMPLITUD","LTRENDIDX","M","2020-03",98.6456,
"CAN","CCI","AMPLITUD","LTRENDIDX","M","2020-04",96.3512,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2014-01",97.65495,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2014-02",97.79939,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2014-03",97.96246,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2014-04",98.09054,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2014-05",98.19378,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2014-06",98.23428,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2014-07",98.3138,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2014-08",98.42304,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2014-09",98.76635,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2014-10",99.16744,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2014-11",99.3889,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2014-12",99.57159,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2015-01",99.77071,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2015-02",99.85397,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2015-03",99.91666,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2015-04",99.92363,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2015-05",99.87289,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2015-06",99.80481,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2015-07",99.75586,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2015-08",99.79436,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2015-09",99.89167,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2015-10",99.99677,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2015-11",100.0521,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2015-12",100.1473,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2016-01",100.1725,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2016-02",100.0467,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2016-03",100.032,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2016-04",100.0672,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2016-05",100.0577,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2016-06",100.0175,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2016-07",99.98219,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2016-08",99.9845,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2016-09",100.0893,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2016-10",100.2945,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2016-11",100.5232,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2016-12",100.6609,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2017-01",100.6664,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2017-02",100.7088,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2017-03",100.8546,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2017-04",101.0582,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2017-05",101.3064,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2017-06",101.5285,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2017-07",101.6225,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2017-08",101.6052,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2017-09",101.647,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2017-10",101.7341,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2017-11",101.7554,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2017-12",101.6586,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2018-01",101.5735,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2018-02",101.5864,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2018-03",101.6146,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2018-04",101.6361,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2018-05",101.613,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2018-06",101.518,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2018-07",101.4389,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2018-08",101.4146,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2018-09",101.4337,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2018-10",101.4262,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2018-11",101.3412,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2018-12",101.1388,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2019-01",100.9072,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2019-02",100.7254,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2019-03",100.6364,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2019-04",100.6837,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2019-05",100.7091,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2019-06",100.774,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2019-07",100.8596,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2019-08",100.8827,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2019-09",100.9172,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2019-10",101.0091,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2019-11",101.0938,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2019-12",101.066,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2020-01",100.9207,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2020-02",100.442,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2020-03",99.33229,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2020-04",97.94917,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2020-05",97.5104,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2020-06",97.61355,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2020-07",97.72556,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2020-08",97.77462,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2020-09",97.69869,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2014-01",101.2853,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2014-02",101.1113,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2014-03",100.9989,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2014-04",100.9901,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2014-05",101.1697,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2014-06",101.4072,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2014-07",101.5878,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2014-08",101.6415,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2014-09",101.5679,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2014-10",101.6081,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2014-11",101.6616,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2014-12",101.7799,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2015-01",101.8665,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2015-02",101.9484,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2015-03",102.0489,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2015-04",102.0232,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2015-05",101.8684,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2015-06",101.6058,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2015-07",101.3736,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2015-08",101.1771,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2015-09",101.0179,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2015-10",101.0083,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2015-11",101.0794,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2015-12",101.052,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2016-01",100.8733,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2016-02",100.7263,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2016-03",100.6135,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2016-04",100.6067,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2016-05",100.549,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2016-06",100.4725,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2016-07",100.3887,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2016-08",100.3656,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2016-09",100.344,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2016-10",100.3048,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2016-11",100.2697,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2016-12",100.3202,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2017-01",100.5914,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2017-02",100.8317,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2017-03",100.9526,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2017-04",100.9934,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2017-05",100.9799,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2017-06",101.0272,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2017-07",101.1477,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2017-08",101.2249,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2017-09",101.4056,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2017-10",101.5714,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2017-11",101.6504,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2017-12",101.6359,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2018-01",101.6104,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2018-02",101.5339,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2018-03",101.3724,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2018-04",101.2564,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2018-05",101.3344,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2018-06",101.4172,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2018-07",101.3923,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2018-08",101.2844,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2018-09",101.2399,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2018-10",101.1211,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2018-11",101.003,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2018-12",100.8601,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2019-01",100.7265,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2019-02",100.6533,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2019-03",100.6788,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2019-04",100.7369,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2019-05",100.8166,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2019-06",100.7191,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2019-07",100.5731,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2019-08",100.6456,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2019-09",100.6663,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2019-10",100.679,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2019-11",100.7539,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2019-12",100.8316,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2020-01",100.7502,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2020-02",100.4555,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2020-03",99.91798,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2020-04",99.4892,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2020-05",99.57723,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2020-06",99.88531,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2020-07",100.0421,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2020-08",100.0321,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2020-09",100.0189,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2014-01",98.30741,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2014-02",98.67465,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2014-03",99.02534,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2014-04",99.28545,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2014-05",99.50605,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2014-06",99.71609,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2014-07",99.792,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2014-08",99.8569,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2014-09",99.79849,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2014-10",99.70065,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2014-11",99.69863,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2014-12",100.0996,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2015-01",100.6626,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2015-02",101.1225,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2015-03",101.4848,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2015-04",101.7006,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2015-05",101.6208,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2015-06",101.4115,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2015-07",101.3407,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2015-08",101.4688,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2015-09",101.6965,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2015-10",102.0206,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2015-11",102.3284,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2015-12",102.4805,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2016-01",102.2054,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2016-02",101.8277,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2016-03",101.4373,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2016-04",101.2224,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2016-05",101.07,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2016-06",100.9386,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2016-07",100.8303,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2016-08",100.9219,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2016-09",101.0645,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2016-10",101.3005,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2016-11",101.4506,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2016-12",101.4422,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2017-01",101.3614,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2017-02",101.3271,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2017-03",101.4584,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2017-04",101.7281,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2017-05",102.0128,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2017-06",102.206,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2017-07",102.3623,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2017-08",102.3917,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2017-09",102.309,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2017-10",102.2273,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2017-11",102.1698,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2017-12",102.1062,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2018-01",102.0104,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2018-02",101.8564,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2018-03",101.6916,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2018-04",101.7681,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2018-05",102.0308,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2018-06",102.2664,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2018-07",102.224,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2018-08",101.9215,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2018-09",101.5526,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2018-10",101.36,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2018-11",101.3056,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2018-12",101.24,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2019-01",101.3183,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2019-02",101.5462,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2019-03",101.7701,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2019-04",101.7872,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2019-05",101.8886,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2019-06",101.9175,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2019-07",101.7093,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2019-08",101.4233,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2019-09",101.1194,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2019-10",100.7508,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2019-11",100.4679,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2019-12",100.3325,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2020-01",100.3297,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2020-02",100.0979,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2020-03",99.06619,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2020-04",97.4987,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2020-05",96.6916,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2020-06",96.56931,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2020-07",96.58191,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2020-08",96.54939,
"ESP","CCI","AMPLITUD","LTRENDIDX","M","2020-09",96.64909,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2014-01",99.08147,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2014-02",98.50249,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2014-03",98.49495,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2014-04",98.79955,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2014-05",98.85835,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2014-06",98.66895,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2014-07",98.31454,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2014-08",97.9663,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2014-09",98.01366,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2014-10",98.32844,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2014-11",98.40443,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2014-12",98.42567,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2015-01",98.51756,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2015-02",98.76305,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2015-03",98.99858,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2015-04",99.35361,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2015-05",99.45439,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2015-06",99.15285,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2015-07",99.0614,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2015-08",99.1349,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2015-09",99.32287,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2015-10",99.60812,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2015-11",100.0804,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2015-12",100.5392,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2016-01",100.8059,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2016-02",100.8263,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2016-03",100.7403,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2016-04",100.4871,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2016-05",100.7889,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2016-06",101.049,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2016-07",101.2179,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2016-08",101.2717,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2016-09",101.2673,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2016-10",101.5133,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2016-11",101.8262,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2016-12",101.9204,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2017-01",102.2163,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2017-02",102.3259,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2017-03",102.4389,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2017-04",102.3907,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2017-05",102.4466,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2017-06",102.5277,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2017-07",102.4539,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2017-08",102.4983,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2017-09",102.6016,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2017-10",102.7381,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2017-11",102.9626,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2017-12",103.1241,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2018-01",103.2395,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2018-02",102.8834,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2018-03",102.2688,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2018-04",101.8933,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2018-05",101.7328,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2018-06",101.8045,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2018-07",102.065,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2018-08",102.0779,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2018-09",102.0232,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2018-10",102.087,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2018-11",102.2917,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2018-12",102.3948,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2019-01",102.4693,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2019-02",102.5762,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2019-03",102.7647,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2019-04",102.8161,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2019-05",102.6529,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2019-06",102.3998,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2019-07",102.2106,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2019-08",102.0351,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2019-09",101.7339,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2019-10",101.5899,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2019-11",101.6752,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2019-12",101.6963,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2020-01",101.2446,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2020-02",100.3741,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2020-03",98.74418,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2020-04",97.16351,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2020-05",96.93938,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2020-06",97.42153,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2020-07",97.53458,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2020-08",97.50123,
"LUX","CCI","AMPLITUD","LTRENDIDX","M","2020-09",97.83209,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2014-01",96.72799,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2014-02",96.95695,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2014-03",97.31426,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2014-04",97.61905,
"GRC","CCI","AMPLITUD","LTRENDIDX","M","2014-05",97.87414,
